Name,Type,Category,Power,Accuracy,Source
Pain Split,Normal,Status,0,0,"TM, TM, TM, TM"
Poison Jab,Poison,Physical,80,100,"TM, TM, TM, TM"
Power-Up Punch,Fighting,Physical,40,100,"TM, TM, TM, TM"
Protect,Normal,Status,0,0,"TM, TM, TM, TM"
Psych Up,Normal,Status,0,0,"TM, TM, TM, TM"
Psychic,Psychic,Special,90,100,"Level, Level, Level, Level, TM, TM, TM, TM"
Psychic Noise,Psychic,Special,75,100,"TM, TM, TM, TM"
Psycho Boost,Psychic,Special,140,90,"Level, Level, Level, Level"
Psycho Shift,Psychic,Status,0,100,"Level, Level, Level"
Psyshock,Psychic,Special,80,100,"Level, TM, TM, TM, TM"
Pursuit,Dark,Physical,40,100,"Level, Level"
Rain Dance,Water,Status,0,0,"TM, TM, TM, TM"
Recover,Normal,Status,0,0,"Level, Level, Level"
Recycle,Normal,Status,0,0,"TM, TM, TM, TM"
Reflect,Psychic,Status,0,0,"TM, TM, TM, TM"
Rest,Psychic,Status,0,0,"TM, TM, TM, TM"
Return,Normal,Physical,0,100,"TM, TM, TM, TM"
Rock Slide,Rock,Physical,75,90,"TM, TM, TM, TM"
Rock Smash,Fighting,Physical,40,100,"TM, TM, TM, TM"
Rock Tomb,Rock,Physical,60,95,"TM, TM, TM, TM"
Round,Normal,Special,60,100,"TM, TM, TM, TM"
Safeguard,Normal,Status,0,0,"TM, TM, TM, TM"
Secret Power,Normal,Physical,70,100,"TM, TM, TM, TM"
Shadow Ball,Ghost,Special,80,100,"TM, TM, TM, TM"
Signal Beam,Bug,Special,75,100,"TM, TM, TM, TM"
Skill Swap,Psychic,Status,0,0,"Level, TM, TM, TM, TM"
Sleep Talk,Normal,Status,0,0,"TM, TM, TM, TM"
Snatch,Dark,Status,0,0,Level
Snore,Normal,Special,50,100,"TM, TM, TM, TM"
Solar Beam,Grass,Special,120,100,"TM, TM, TM, TM"
Spikes,Ground,Status,0,0,"Level, TM"
Stealth Rock,Rock,Status,0,0,"TM, TM, TM, TM"
Stomping Tantrum,Ground,Physical,75,100,"TM, TM, TM, TM"
Stored Power,Psychic,Special,20,100,"TM, TM, TM, TM"
Strength,Normal,Physical,80,100,"TM, TM, TM, TM"
Substitute,Normal,Status,0,0,"TM, TM, TM, TM"
Sunny Day,Fire,Status,0,0,"TM, TM, TM, TM"
Superpower,Fighting,Physical,120,100,"Level, TM"
Swagger,Normal,Status,0,85,"TM, TM, TM, TM"
Swift,Normal,Special,60,0,"Level, TM"
Taunt,Dark,Status,0,100,"Level, TM, TM, TM, TM"
Teleport,Psychic,Status,0,0,"Level, Level, Level"
Tera Blast,Normal,Special,80,100,"TM, TM, TM, TM"
Throat Chop,Dark,Physical,80,100,"TM, TM, TM, TM"
Thunder,Electric,Special,110,70,"TM, TM, TM, TM"
Thunder Punch,Electric,Physical,75,100,"TM, TM, TM, TM"
Thunder Wave,Electric,Status,0,90,"TM, TM, TM, TM"
Thunderbolt,Electric,Special,90,100,"TM, TM, TM, TM"
Torment,Dark,Status,0,100,"TM, TM, TM, TM"
Toxic,Poison,Status,0,90,"TM, TM, TM, TM"
Trick,Psychic,Status,0,100,"TM, TM, TM, TM"
Trick Room,Psychic,Status,0,0,"TM, TM, TM, TM"
Water Pulse,Water,Special,60,100,"TM, TM, TM, TM"
Wonder Room,Psychic,Status,0,0,"TM, TM, TM, TM"
Wrap,Normal,Physical,15,90,"Level, Level, Level, Level"
Zap Cannon,Electric,Special,120,50,Level
Zen Headbutt,Psychic,Physical,80,90,"Level, Level, Level, Level, TM, TM, TM, TM"
